chrom	pos	strand	cil1	ml1	ciu1	pval1	fdr1	cil2	ml2	ciu2	pval2	fdr2	overshoot	5hmC	cil_diff	ml_diff	ciu_diff	pval_diff	fdr_diff	est_mindiff
chrM	14846	-	0.004607	0.005379	0.006176	0.000000	0.000000	0.013304	0.014611	0.015966	0.000000	0.000000	0	3	-0.010583	-0.009232	-0.007881	0.000000	0.000000	-0.007881
chrM	14860	+	0.100166	0.129014	0.157736	0.000000	0.000000	0.229187	0.263662	0.297575	0.000000	0.000000	0	3	-0.178674	-0.134649	-0.090624	0.000000	0.000000	-0.090624
chrM	14861	-	0.002066	0.003038	0.004020	0.000000	0.000000	0.006929	0.008352	0.009793	0.000000	0.000000	0	3	-0.006927	-0.005314	-0.003701	0.000000	0.000000	-0.003701
chrM	14920	+	0.076056	0.088461	0.101620	0.000000	0.000000	0.215686	0.235884	0.256687	0.000000	0.000000	0	3	-0.169108	-0.147423	-0.125739	0.000000	0.000000	-0.125739
chrM	14921	-	-0.001895	0.000057	0.002015	0.953933	0.962605	0.005269	0.007862	0.010458	0.000000	0.000000	0	2	-0.010926	-0.007804	-0.004682	0.000003	0.000007	-0.004682
chrM	14929	+	0.067704	0.080143	0.093304	0.000000	0.000000	0.183202	0.202466	0.222438	0.000000	0.000000	0	3	-0.143753	-0.122323	-0.100893	0.000000	0.000000	-0.100893
chrM	14930	-	0.001335	0.002457	0.003592	0.000017	0.000034	0.005203	0.006789	0.008393	0.000000	0.000000	0	3	-0.006174	-0.004332	-0.002490	0.000013	0.000034	-0.002490
chrM	14944	+	0.086215	0.098829	0.112106	0.000000	0.000000	0.232738	0.252370	0.272512	0.000000	0.000000	0	3	-0.175232	-0.153541	-0.131849	0.000000	0.000000	-0.131849
chrM	14945	-	0.000848	0.002653	0.004466	0.003930	0.006301	0.008449	0.010876	0.013313	0.000000	0.000000	0	3	-0.011126	-0.008223	-0.005320	0.000000	0.000000	-0.005320
chrM	14957	+	0.093473	0.104927	0.116968	0.000000	0.000000	0.219514	0.237429	0.255712	0.000000	0.000000	0	3	-0.152205	-0.132502	-0.112800	0.000000	0.000000	-0.112800
chrM	14958	-	0.005202	0.006260	0.007343	0.000000	0.000000	0.013529	0.015175	0.016866	0.000000	0.000000	0	3	-0.010717	-0.008915	-0.007114	0.000000	0.000000	-0.007114
chrM	14962	+	0.056886	0.066233	0.076159	0.000000	0.000000	0.132054	0.146759	0.162065	0.000000	0.000000	0	3	-0.096733	-0.080525	-0.064317	0.000000	0.000000	-0.064317
chrM	14963	-	0.004406	0.005259	0.006142	0.000000	0.000000	0.012837	0.014285	0.015790	0.000000	0.000000	0	3	-0.010522	-0.009027	-0.007531	0.000000	0.000000	-0.007531
chrM	14984	+	0.061466	0.069941	0.078959	0.000000	0.000000	0.159902	0.174320	0.189310	0.000000	0.000000	0	3	-0.119409	-0.104380	-0.089350	0.000000	0.000000	-0.089350
chrM	14985	-	0.005034	0.006181	0.007355	0.000000	0.000000	0.012173	0.013902	0.015678	0.000000	0.000000	0	3	-0.009655	-0.007721	-0.005786	0.000000	0.000000	-0.005786
chrM	14995	+	0.057991	0.066052	0.074604	0.000000	0.000000	0.141435	0.154882	0.168845	0.000000	0.000000	0	3	-0.103032	-0.088830	-0.074627	0.000000	0.000000	-0.074627
chrM	14996	-	0.001520	0.003421	0.005329	0.000411	0.000729	0.008418	0.010952	0.013495	0.000000	0.000000	0	3	-0.010577	-0.007531	-0.004485	0.000003	0.000009	-0.004485
chrM	15004	+	0.052267	0.059229	0.066675	0.000000	0.000000	0.131278	0.143228	0.155749	0.000000	0.000000	0	3	-0.096413	-0.084000	-0.071586	0.000000	0.000000	-0.071586
chrM	15005	-	0.003078	0.004472	0.005880	0.000000	0.000000	0.008893	0.010945	0.013018	0.000000	0.000000	0	3	-0.008790	-0.006473	-0.004156	0.000000	0.000001	-0.004156
chrM	15040	+	0.019486	0.031644	0.043841	0.000000	0.000001	0.076813	0.093204	0.109609	0.000000	0.000000	0	3	-0.081108	-0.061560	-0.042011	0.000000	0.000000	-0.042011
chrM	15041	-	0.002108	0.003634	0.005172	0.000003	0.000006	0.010627	0.012739	0.014879	0.000000	0.000000	0	3	-0.011590	-0.009106	-0.006621	0.000000	0.000000	-0.006621
chrM	15044	+	0.011149	0.026164	0.041189	0.000640	0.001111	0.047148	0.065978	0.084765	0.000000	0.000000	0	3	-0.063285	-0.039814	-0.016343	0.001203	0.002384	-0.016343
chrM	15045	-	0.003146	0.004065	0.005016	0.000000	0.000000	0.011174	0.012811	0.014510	0.000000	0.000000	0	3	-0.010376	-0.008746	-0.007116	0.000000	0.000000	-0.007116
chrM	15058	+	0.013289	0.019070	0.025172	0.000000	0.000000	0.054563	0.064676	0.075266	0.000000	0.000000	0	3	-0.055900	-0.045606	-0.035312	0.000000	0.000000	-0.035312
chrM	15059	-	0.003704	0.004763	0.005854	0.000000	0.000000	0.012021	0.013932	0.015902	0.000000	0.000000	0	3	-0.011049	-0.009170	-0.007290	0.000000	0.000000	-0.007290
chrM	15091	+	0.019166	0.027217	0.035392	0.000000	0.000000	0.046804	0.058133	0.069627	0.000000	0.000000	0	3	-0.044134	-0.030916	-0.017699	0.000014	0.000036	-0.017699
chrM	15092	-	0.005090	0.006173	0.007308	0.000000	0.000000	0.018077	0.020172	0.022361	0.000000	0.000000	0	3	-0.015967	-0.013998	-0.012030	0.000000	0.000000	-0.012030
chrM	15147	+	0.001278	0.003379	0.005526	0.001750	0.002899	0.010621	0.014304	0.018145	0.000000	0.000000	0	3	-0.014619	-0.010925	-0.007231	0.000000	0.000001	-0.007231
chrM	15148	-	0.000868	0.002093	0.003330	0.000799	0.001373	0.005567	0.007348	0.009159	0.000000	0.000000	0	3	-0.007284	-0.005255	-0.003226	0.000002	0.000005	-0.003226
chrM	15199	+	0.006526	0.008053	0.009713	0.000000	0.000000	0.019166	0.022185	0.025461	0.000000	0.000000	0	3	-0.016973	-0.014132	-0.011290	0.000000	0.000000	-0.011290
chrM	15200	-	0.000067	0.003248	0.006434	0.045343	0.063265	0.007614	0.011777	0.015947	0.000000	0.000000	0	3	-0.013588	-0.008529	-0.003471	0.001429	0.002793	-0.003471
chrM	15275	+	0.164845	0.197717	0.231296	0.000000	0.000000	0.225554	0.258946	0.292118	0.000000	0.000000	0	3	-0.108177	-0.061230	-0.014282	0.011178	0.019253	-0.014282
chrM	15276	-	0.003543	0.004917	0.006303	0.000000	0.000000	0.006421	0.008297	0.010186	0.000000	0.000000	0	3	-0.005605	-0.003380	-0.001155	0.004494	0.008253	-0.001155
chrM	15349	+	0.293900	0.343599	0.390991	0.000000	0.000000	0.396298	0.451928	0.502453	0.000000	0.000000	0	3	-0.179913	-0.108329	-0.036744	0.003830	0.007099	-0.036744
chrM	15350	-	0.002249	0.003142	0.004053	0.000000	0.000000	0.007034	0.008325	0.009655	0.000000	0.000000	0	3	-0.006668	-0.005183	-0.003698	0.000000	0.000000	-0.003698
chrM	15355	-	0.002656	0.003383	0.004139	0.000000	0.000000	0.005767	0.006895	0.008071	0.000000	0.000000	0	3	-0.004758	-0.003512	-0.002266	0.000000	0.000001	-0.002266
chrM	15391	+	-0.044301	-0.019751	0.005584	0.127737	0.163334	-0.093324	-0.057413	-0.020638	0.002731	0.004001	2	0	-0.003432	0.037662	0.078756	0.094733	0.134048	0.000000
chrM	15392	-	0.000115	0.001789	0.003469	0.036025	0.050976	0.003779	0.005926	0.008078	0.000000	0.000000	0	3	-0.006781	-0.004136	-0.001492	0.002940	0.005573	-0.001492
chrM	15430	+	-0.036384	-0.014050	0.008920	0.229846	0.279339	-0.089459	-0.056189	-0.022148	0.001552	0.002318	2	0	0.004586	0.042139	0.079692	0.042516	0.066055	0.004586
chrM	15431	-	0.001003	0.001732	0.002474	0.000003	0.000006	0.001645	0.002634	0.003636	0.000000	0.000000	0	3	-0.002084	-0.000901	0.000281	0.152500	0.207558	0.000000
chrM	15436	+	-0.042919	-0.020276	0.002945	0.088560	0.117026	-0.118198	-0.084628	-0.050362	0.000003	0.000005	2	0	0.026385	0.064352	0.102319	0.002205	0.004227	0.026385
chrM	15437	-	0.001367	0.002185	0.003016	0.000000	0.000000	0.004184	0.005262	0.006364	0.000000	0.000000	0	3	-0.004392	-0.003078	-0.001764	0.000009	0.000024	-0.001764
chrM	15499	+	0.023325	0.060961	0.099052	0.001363	0.002285	-0.044613	0.001126	0.047607	0.961806	0.968403	0	1	0.001307	0.059835	0.118363	0.049873	0.075147	0.001307
chrM	15500	-	0.001245	0.002081	0.002928	0.000001	0.000002	0.003093	0.004190	0.005301	0.000000	0.000000	0	3	-0.003447	-0.002109	-0.000772	0.002837	0.005389	-0.000772
chrM	15556	+	0.012989	0.060384	0.107827	0.012366	0.018803	-0.034087	0.020941	0.076332	0.456685	0.512616	0	1	-0.032528	0.039444	0.111415	0.288792	0.366137	0.000000
chrM	15557	-	0.000420	0.001919	0.003425	0.012021	0.018334	0.001712	0.003679	0.005648	0.000251	0.000392	0	3	-0.004148	-0.001759	0.000629	0.163644	0.222120	0.000000
chrM	15574	+	0.036384	0.085133	0.133768	0.000609	0.001061	-0.029935	0.026742	0.083665	0.355660	0.410756	0	1	-0.015575	0.058391	0.132357	0.126690	0.175782	0.000000
chrM	15575	-	-0.000048	0.001476	0.003006	0.057551	0.078651	0.002410	0.004308	0.006211	0.000009	0.000015	0	2	-0.005212	-0.002832	-0.000451	0.022774	0.037544	-0.000451
chrM	15590	+	0.046768	0.093349	0.139848	0.000083	0.000155	-0.008994	0.046244	0.101680	0.100543	0.128938	0	1	-0.024159	0.047104	0.118368	0.202256	0.267596	0.000000
chrM	15591	-	0.001793	0.002474	0.003175	0.000000	0.000000	0.005656	0.006729	0.007842	0.000000	0.000000	0	3	-0.005423	-0.004256	-0.003089	0.000000	0.000000	-0.003089
chrM	15595	+	0.037241	0.086175	0.135027	0.000543	0.000954	-0.012641	0.045280	0.103352	0.125294	0.158241	0	1	-0.033901	0.040894	0.115690	0.291261	0.368317	0.000000
chrM	15596	-	-0.003506	-0.000701	0.002109	0.624895	0.682262	0.004689	0.008213	0.011738	0.000005	0.000008	0	2	-0.013305	-0.008913	-0.004521	0.000106	0.000240	-0.004521
chrM	15616	+	-0.020977	0.021738	0.064914	0.319242	0.378319	-0.101004	-0.048394	0.005252	0.077926	0.101630	0	0	0.003320	0.070132	0.136943	0.044979	0.069023	0.003320
chrM	15617	-	0.000801	0.001204	0.001625	0.000000	0.000000	0.001953	0.002577	0.003230	0.000000	0.000000	0	3	-0.002065	-0.001373	-0.000681	0.000334	0.000706	-0.000681
chrM	15698	+	0.028079	0.063084	0.097970	0.000418	0.000740	0.094380	0.135638	0.176538	0.000000	0.000000	0	3	-0.125801	-0.072554	-0.019307	0.008502	0.014875	-0.019307
chrM	15699	-	0.000912	0.001587	0.002273	0.000003	0.000007	0.003806	0.004795	0.005809	0.000000	0.000000	0	3	-0.004334	-0.003209	-0.002084	0.000000	0.000001	-0.002084
chrM	15733	+	0.078518	0.112975	0.146947	0.000000	0.000000	0.222656	0.261811	0.299703	0.000000	0.000000	0	3	-0.200003	-0.148836	-0.097670	0.000000	0.000000	-0.097670
chrM	15734	-	0.002759	0.003673	0.004607	0.000000	0.000000	0.006180	0.007477	0.008809	0.000000	0.000000	0	3	-0.005315	-0.003804	-0.002293	0.000003	0.000008	-0.002293
chrM	15760	+	0.108790	0.153397	0.196488	0.000000	0.000000	0.234303	0.285712	0.333986	0.000000	0.000000	0	3	-0.198114	-0.132316	-0.066518	0.000127	0.000284	-0.066518
chrM	15761	-	0.001748	0.002566	0.003406	0.000000	0.000000	0.005375	0.006658	0.007987	0.000000	0.000000	0	3	-0.005490	-0.004092	-0.002693	0.000000	0.000000	-0.002693
chrM	15811	+	0.011106	0.031106	0.050992	0.002554	0.004155	0.046974	0.070599	0.093749	0.000000	0.000000	0	3	-0.069811	-0.039493	-0.009175	0.012172	0.020786	-0.009175
chrM	15812	-	0.000887	0.001800	0.002735	0.000111	0.000206	0.001186	0.002288	0.003428	0.000063	0.000101	0	3	-0.001911	-0.000489	0.000934	0.507195	0.590545	0.000000
chrM	15926	+	0.015767	0.018876	0.022182	0.000000	0.000000	0.032321	0.037367	0.042724	0.000000	0.000000	0	3	-0.023948	-0.018491	-0.013034	0.000000	0.000000	-0.013034
chrM	15927	-	0.003098	0.004079	0.005104	0.000000	0.000000	0.007040	0.008475	0.009995	0.000000	0.000000	0	3	-0.006054	-0.004396	-0.002739	0.000001	0.000002	-0.002739
chrM	16083	+	0.055196	0.086064	0.125568	0.000256	0.000464	0.086727	0.133779	0.182959	0.000007	0.000011	0	3	-0.104087	-0.047715	0.008657	0.118819	0.165552	0.000000
chrM	16084	-	0.002228	0.003952	0.005681	0.000007	0.000014	0.007132	0.009324	0.011522	0.000000	0.000000	0	3	-0.008086	-0.005372	-0.002658	0.000163	0.000359	-0.002658
chrM	16095	+	-0.029428	0.022861	0.070691	0.379381	0.441726	0.029433	0.089568	0.148048	0.005128	0.007360	0	2	-0.142635	-0.066707	0.009222	0.087705	0.124812	0.000000
chrM	16096	-	0.002611	0.003227	0.003858	0.000000	0.000000	0.003744	0.004634	0.005546	0.000000	0.000000	0	3	-0.002432	-0.001407	-0.000383	0.011321	0.019433	-0.000383
chrM	16128	+	-0.024963	0.019397	0.063049	0.389895	0.450816	-0.037167	0.005781	0.047492	0.789204	0.821444	0	0	-0.047355	0.013616	0.074587	0.661514	0.721455	0.000000
chrM	16129	-	-0.000336	0.000087	0.000507	0.685689	0.734195	0.000259	0.000880	0.001500	0.006027	0.008638	0	2	-0.001489	-0.000793	-0.000097	0.037893	0.059709	-0.000097
chrM	16328	+	0.052358	0.064447	0.076528	0.000000	0.000000	0.020728	0.035005	0.049259	0.000002	0.000003	0	3	0.011000	0.029441	0.047882	0.002017	0.003882	0.011000
chrM	16329	-	0.000099	0.000557	0.001019	0.017117	0.025409	0.000202	0.000758	0.001316	0.007719	0.010938	0	3	-0.000909	-0.000201	0.000508	0.585844	0.659817	0.000000
chrM	16360	+	0.029411	0.036776	0.044178	0.000000	0.000000	0.007895	0.016648	0.025412	0.000201	0.000316	0	3	0.008841	0.020128	0.031416	0.000571	0.001179	0.008841
chrM	16361	-	-0.000543	0.001395	0.003334	0.158237	0.199091	-0.001004	0.001481	0.003965	0.242700	0.292823	0	0	-0.003143	-0.000086	0.002970	0.957252	0.967208	0.000000
chrM	16411	+	0.003179	0.004540	0.005979	0.000000	0.000000	0.012391	0.014692	0.017182	0.000000	0.000000	0	3	-0.012567	-0.010152	-0.007737	0.000000	0.000000	-0.007737
chrM	16412	-	-0.001943	-0.000415	0.001115	0.595514	0.652323	-0.003359	-0.001435	0.000487	0.143293	0.180063	0	0	-0.001373	0.001020	0.003414	0.415227	0.502802	0.000000
chrM	16427	+	0.004433	0.006137	0.007899	0.000000	0.000000	0.017728	0.020493	0.023417	0.000000	0.000000	0	3	-0.017314	-0.014357	-0.011399	0.000000	0.000000	-0.011399
chrM	16428	-	-0.000855	0.000216	0.001290	0.692116	0.740218	0.000748	0.002180	0.003612	0.002883	0.004211	0	2	-0.003680	-0.001963	-0.000247	0.031494	0.050339	-0.000247
chrM	16449	+	0.003227	0.004540	0.005922	0.000000	0.000000	0.011068	0.013277	0.015649	0.000000	0.000000	0	3	-0.011057	-0.008738	-0.006418	0.000000	0.000000	-0.006418
chrM	16450	-	-0.000942	-0.000158	0.000627	0.692797	0.740218	0.000499	0.001487	0.002478	0.003259	0.004753	0	2	-0.002874	-0.001645	-0.000417	0.010590	0.018303	-0.000417
chrM	16454	+	0.002411	0.003558	0.004766	0.000000	0.000000	0.007091	0.008890	0.010826	0.000000	0.000000	0	3	-0.007321	-0.005333	-0.003344	0.000001	0.000003	-0.003344
chrM	16455	-	-0.004571	-0.002754	-0.000936	0.003011	0.004867	-0.000846	0.001281	0.003408	0.237655	0.287778	1	0	-0.006799	-0.004035	-0.001272	0.004709	0.008600	-0.001272
chrM	16495	+	0.007351	0.009911	0.012885	0.000000	0.000000	0.020881	0.025861	0.031351	0.000000	0.000000	0	3	-0.020832	-0.015950	-0.011067	0.000000	0.000000	-0.011067
chrM	16496	-	0.000890	0.001555	0.002227	0.000004	0.000009	0.002549	0.003454	0.004373	0.000000	0.000000	0	3	-0.002977	-0.001899	-0.000821	0.000953	0.001907	-0.000821
chrM	16542	+	0.001345	0.003266	0.005455	0.001211	0.002044	0.003467	0.006476	0.009846	0.000092	0.000147	0	3	-0.006637	-0.003211	0.000216	0.087587	0.124812	0.000000
chrM	16543	-	-0.001654	0.000312	0.002285	0.755732	0.797230	-0.003814	-0.001473	0.000864	0.216751	0.264067	0	0	-0.001228	0.001785	0.004797	0.252079	0.324519	0.000000
chrM	16565	+	0.002314	0.005603	0.009350	0.001183	0.002004	0.000164	0.005577	0.011226	0.046646	0.062972	0	3	-0.005853	0.000027	0.005906	0.993483	0.994893	0.000000
chrM	16566	-	-0.010536	-0.003931	0.002682	0.243761	0.294103	-0.001670	0.007033	0.015717	0.113611	0.144952	0	0	-0.021478	-0.010965	-0.000451	0.049046	0.074125	-0.000451
chr1	10498	-	-0.031844	0.076136	0.190021	0.166192	0.208575	-0.047535	0.021750	0.091973	0.530699	0.582278	0	0	-0.062943	0.054386	0.171715	0.407403	0.493926	0.000000
chr1	10526	-	-0.076132	0.003197	0.088131	0.937876	0.948318	-0.045961	0.026911	0.101263	0.466663	0.523228	0	0	-0.132481	-0.023714	0.085053	0.669238	0.727184	0.000000
chr1	10543	-	0.105770	0.216599	0.330370	0.000118	0.000218	-0.094230	-0.006380	0.081483	0.885827	0.908564	0	1	0.084856	0.222979	0.361101	0.001972	0.003804	0.084856
chr1	10708	+	-0.095430	-0.016143	0.060502	0.673980	0.724764	-0.025784	0.044049	0.116973	0.213275	0.260149	0	0	-0.163671	-0.060192	0.043288	0.246033	0.317554	0.000000
chr1	10718	+	-0.076064	0.051174	0.176398	0.429188	0.492826	-0.045321	0.053858	0.152416	0.284551	0.337742	0	0	-0.157937	-0.002684	0.152569	0.973702	0.981563	0.000000
chr1	10720	+	-0.083805	0.057009	0.196126	0.427841	0.491844	-0.112671	0.007894	0.127258	0.897261	0.919348	0	0	-0.133199	0.049115	0.231429	0.602352	0.674607	0.000000
chr1	10723	+	-0.054904	0.056680	0.167936	0.317412	0.376597	-0.140149	-0.048006	0.038434	0.273997	0.326582	0	0	-0.033616	0.104686	0.242987	0.144132	0.196974	0.000000
chr1	10725	+	-0.137201	-0.013164	0.110292	0.834513	0.865324	-0.026457	0.065663	0.157351	0.162907	0.202652	0	0	-0.225612	-0.078828	0.067957	0.311906	0.391942	0.000000
chr1	10728	+	-0.059962	0.032258	0.125900	0.487014	0.547274	-0.075517	-0.000241	0.070823	0.994553	0.995549	0	0	-0.080490	0.032499	0.145487	0.576221	0.653400	0.000000
chr1	10731	+	-0.107034	-0.012184	0.081925	0.795983	0.834404	-0.075393	-0.001272	0.068193	0.970681	0.975564	0	0	-0.123306	-0.010912	0.101482	0.852078	0.892270	0.000000
chr1	10760	+	-0.049744	0.059477	0.168621	0.283424	0.339904	-0.134232	-0.005159	0.112903	0.933693	0.949857	0	0	-0.097925	0.064636	0.227196	0.433147	0.518058	0.000000
chr1	10766	+	0.027888	0.123307	0.221827	0.014012	0.021082	-0.147490	-0.052685	0.025854	0.185176	0.228383	0	1	0.049041	0.175992	0.302943	0.005326	0.009587	0.049041
chr1	10776	+	-0.132284	-0.007337	0.116581	0.907751	0.920653	-0.181149	-0.063315	0.045825	0.255504	0.306789	0	0	-0.111081	0.055978	0.223037	0.510506	0.593018	0.000000
chr1	10778	+	-0.158301	-0.014777	0.128759	0.840850	0.867778	-0.028254	0.112961	0.247450	0.118705	0.151065	0	0	-0.326790	-0.127739	0.071313	0.211690	0.278261	0.000000
chr1	10781	+	-0.113932	-0.012932	0.085774	0.795796	0.834404	-0.064946	0.029540	0.117641	0.520909	0.574380	0	0	-0.175428	-0.042471	0.090485	0.528483	0.608945	0.000000
chr1	10783	+	-0.064955	0.046754	0.157009	0.408116	0.469710	-0.056677	0.045864	0.142473	0.369287	0.424043	0	0	-0.146008	0.000889	0.147787	0.990501	0.994893	0.000000
chr1	10786	+	-0.010606	0.107475	0.223626	0.076415	0.102330	-0.056677	0.045864	0.142473	0.369287	0.424043	0	0	-0.088909	0.061611	0.212130	0.424847	0.510737	0.000000
chr1	10789	+	-0.063401	0.076480	0.213672	0.283776	0.339918	-0.121647	-0.000444	0.114039	0.994054	0.995549	0	0	-0.102329	0.076924	0.256177	0.405523	0.492245	0.000000
chr1	10795	+	-0.040117	0.063609	0.166829	0.227548	0.276883	-0.071331	0.021975	0.110521	0.628848	0.672611	0	0	-0.093328	0.041635	0.176597	0.543341	0.622474	0.000000
chr1	14889	-	-0.069057	-0.010400	0.048404	0.726984	0.769340	-0.093557	-0.042657	0.009337	0.109527	0.140100	0	0	-0.044888	0.032257	0.109403	0.415741	0.502815	0.000000
chr1	14948	-	-0.082607	-0.021739	0.038775	0.479223	0.542179	0.010190	0.059249	0.111020	0.017234	0.023912	0	2	-0.158238	-0.080988	-0.003738	0.041705	0.064997	-0.003738
chr1	14955	-	-0.097697	-0.038302	0.020450	0.200683	0.246292	-0.071186	-0.021196	0.030071	0.412721	0.468000	0	0	-0.093610	-0.017106	0.059397	0.662937	0.722218	0.000000
chr1	14976	-	-0.058861	0.005263	0.070122	0.870949	0.890561	-0.092936	-0.025351	0.044551	0.471698	0.528280	0	0	-0.062947	0.030614	0.124176	0.520809	0.602185	0.000000
chr1	16140	-	-0.006033	0.085684	0.180022	0.067167	0.090554	-0.090395	-0.008334	0.074441	0.840606	0.868424	0	0	-0.028695	0.094018	0.216731	0.133673	0.183888	0.000000
chr1	16141	+	-0.133240	-0.037558	0.060698	0.447274	0.509494	0.023187	0.110796	0.206357	0.012547	0.017531	0	2	-0.280732	-0.148354	-0.015975	0.027109	0.043752	-0.015975
chr1	16142	-	-0.123580	-0.030664	0.063325	0.518800	0.581033	-0.183795	-0.085920	0.012900	0.089680	0.115601	0	0	-0.079814	0.055255	0.190325	0.421976	0.509386	0.000000
chr1	16243	+	-0.017712	-0.002322	0.014313	0.731729	0.773542	-0.004255	0.003662	0.016027	0.308171	0.362192	0	0	-0.021283	-0.005984	0.009315	0.435926	0.519678	0.000000
chr1	16244	-	-0.023787	0.052984	0.128578	0.176290	0.220143	-0.026723	0.048551	0.124243	0.206216	0.252463	0	0	-0.102810	0.004433	0.111676	0.935456	0.949857	0.000000
chr1	16822	+	-0.071160	0.029920	0.132294	0.560374	0.618578	-0.087386	-0.013851	0.062121	0.716011	0.756125	0	0	-0.076288	0.043771	0.163831	0.493561	0.577363	0.000000
chr1	16869	+	0.028815	0.138580	0.251534	0.015203	0.022804	-0.081723	0.009343	0.102737	0.841832	0.868792	0	1	-0.012336	0.129238	0.270811	0.077452	0.111491	0.000000
chr1	17407	-	-0.127538	-0.020347	0.087566	0.703480	0.748431	-0.108806	-0.022353	0.064053	0.606186	0.651161	0	0	-0.131257	0.002006	0.135269	0.976678	0.983570	0.000000
chr1	17452	+	-0.133157	-0.039251	0.051619	0.384994	0.446701	0.001507	0.104575	0.209271	0.048021	0.064741	0	2	-0.280072	-0.143827	-0.007581	0.038209	0.060111	-0.007581
chr1	17453	-	-0.062207	-0.007628	0.047854	0.785170	0.825669	-0.055749	-0.009546	0.036659	0.684470	0.726659	0	0	-0.068694	0.001918	0.072531	0.958069	0.967208	0.000000
chr1	17478	+	-0.037658	0.057807	0.153542	0.233816	0.283474	-0.042848	0.053846	0.150651	0.274276	0.326582	0	0	-0.131484	0.003961	0.139406	0.954094	0.966674	0.000000
chr1	17479	-	-0.028531	0.014460	0.058865	0.509629	0.571402	-0.066945	-0.021443	0.024015	0.354356	0.409724	0	0	-0.026897	0.035902	0.098701	0.260254	0.333741	0.000000
chr1	17483	+	-0.068512	0.022230	0.112850	0.625946	0.682664	-0.105052	-0.021802	0.061070	0.602736	0.648851	0	0	-0.077621	0.044032	0.165686	0.476677	0.562885	0.000000
chr1	17484	-	-0.040488	0.000801	0.042910	0.969689	0.976532	-0.033426	0.003392	0.040231	0.855895	0.879670	0	0	-0.057606	-0.002590	0.052425	0.926759	0.944858	0.000000
chr1	17492	+	-0.009368	0.070085	0.151135	0.087116	0.115884	-0.106423	-0.031812	0.041258	0.389675	0.445917	0	0	-0.005699	0.101897	0.209493	0.062051	0.090760	0.000000
chr1	17493	-	0.024650	0.060582	0.098327	0.000980	0.001673	-0.018753	0.013840	0.046693	0.404182	0.458838	0	1	-0.002027	0.046742	0.095511	0.059808	0.088125	0.000000
chr1	17563	-	-0.088881	-0.020531	0.049680	0.559942	0.618578	0.013541	0.064328	0.118059	0.013745	0.019178	0	2	-0.167823	-0.084859	-0.001895	0.054101	0.080788	-0.001895
chr1	17572	-	-0.033737	0.050226	0.136271	0.240884	0.290983	-0.060364	0.007075	0.075244	0.836818	0.865404	0	0	-0.062588	0.043151	0.148890	0.433530	0.518058	0.000000
chr1	17585	-	-0.051060	0.049427	0.151221	0.334234	0.393750	-0.177682	-0.086891	0.004264	0.063020	0.083608	0	0	0.001396	0.136318	0.271241	0.048429	0.073611	0.001396
chr1	52475	-	-0.033266	0.063519	0.155695	0.198002	0.243601	-0.159121	-0.040896	0.078123	0.500906	0.555389	0	0	-0.043203	0.104415	0.252034	0.178977	0.240968	0.000000
chr1	56299	-	-0.073322	0.063134	0.194599	0.362480	0.423529	-0.046112	0.085227	0.214297	0.203657	0.249943	0	0	-0.209122	-0.022093	0.164936	0.817168	0.862039	0.000000
chr1	56306	-	-0.150298	0.001110	0.151739	0.988582	0.991725	-0.098075	0.036860	0.172163	0.594084	0.641610	0	0	-0.237693	-0.035750	0.166193	0.730877	0.780905	0.000000
chr1	67510	-	-0.119527	-0.033624	0.052118	0.442435	0.505134	-0.029851	0.067874	0.164660	0.173549	0.214840	0	0	-0.230286	-0.101498	0.027291	0.126007	0.175078	0.000000
chr1	93727	-	-0.201097	-0.108713	-0.014946	0.023589	0.034152	-0.155365	-0.076866	0.002190	0.057382	0.076843	1	0	-0.152104	-0.031847	0.088411	0.608974	0.676713	0.000000
chr1	93758	-	-0.088115	0.024911	0.137914	0.666641	0.719766	-0.157550	-0.057413	0.043681	0.265584	0.317424	0	0	-0.068146	0.082325	0.232795	0.287635	0.365582	0.000000
chr1	93789	-	-0.134664	-0.026707	0.082705	0.630119	0.686465	-0.071593	0.019608	0.114254	0.674816	0.717172	0	0	-0.187179	-0.046315	0.094550	0.523143	0.604185	0.000000
chr1	101831	+	0.138730	0.246044	0.349384	0.000012	0.000024	0.089104	0.190235	0.288314	0.000274	0.000427	0	3	-0.089081	0.055809	0.200699	0.451797	0.537316	0.000000
chr1	104048	-	0.045495	0.174783	0.302567	0.008636	0.013397	-0.009812	0.123397	0.254473	0.069703	0.091263	0	1	-0.133021	0.051386	0.235793	0.585221	0.659817	0.000000
chr1	124056	-	-0.099741	-0.005234	0.083761	0.910053	0.922052	-0.044717	0.067540	0.177827	0.238164	0.288046	0	0	-0.214135	-0.072774	0.068587	0.320851	0.401666	0.000000
chr1	131329	-	-0.192942	-0.077381	0.041486	0.200645	0.246292	-0.104538	-0.021461	0.063098	0.605331	0.650942	0	0	-0.190395	-0.055920	0.078556	0.434731	0.518872	0.000000
chr1	131364	+	-0.028801	0.121331	0.275604	0.112248	0.146010	-0.171056	-0.015810	0.140446	0.842770	0.868862	0	0	-0.080722	0.137141	0.355004	0.216442	0.283925	0.000000
chr1	131402	+	0.001845	0.105042	0.217488	0.046270	0.064289	-0.113923	0.010433	0.133834	0.868423	0.891628	0	1	-0.067124	0.094608	0.256341	0.250830	0.323328	0.000000
